Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Mouse Phenotype	MP:0004939	abnormal B cell morphology	 	1.219E-12	3.513E-9	8.782E-10	7.503E-9	35	684	SPIB,INPP5D,BLNK,ETV6,IRF2,IKZF1,BLK,RASGRP3,NFKBIE,ARID5B,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0001802	arrested B cell differentiation	 	8.821E-12	2.542E-8	5.084E-9	4.344E-8	13	73	BLNK,ETV6,IKZF1,BLK,PLCG2,RAG1,TCF3,POU2F2,CD19,DCLRE1C,TNFRSF13C,FOXP1,FYN
Mouse Phenotype	MP:0013701	abnormal mature B cell number	 	7.579E-11	2.184E-7	3.641E-8	3.110E-7	24	372	INPP5D,BLNK,IRF2,IKZF1,RASGRP3,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,TCF3,ZEB1,ARHGAP17,POU2F2,ST6GAL1,TLR9,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81
Mouse Phenotype	MP:0002144	abnormal B cell differentiation	 	9.771E-11	2.816E-7	4.023E-8	3.437E-7	23	344	SPIB,INPP5D,BLNK,ETV6,IKZF1,BLK,NFKBIE,ARID5B,PLCG2,RAG1,TCF3,ZEB1,TCF12,ARHGAP17,POU2F2,ST6GAL1,CBFA2T3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0005432	abnormal pro-B cell morphology	 	1.917E-10	5.524E-7	6.905E-8	5.900E-7	14	112	INPP5D,BLNK,ETV6,IKZF1,BLK,ARID5B,PLCG2,RAG1,TCF3,TCF12,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0008195	abnormal professional antigen presenting cell morphology	 	2.586E-10	7.453E-7	8.281E-8	7.075E-7	39	1008	SPIB,INPP5D,BLNK,ETV6,IRF2,IKZF1,BLK,RASGRP3,NFKBIE,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,ZNF106,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0002460	decreased immunoglobulin level	 	2.959E-10	8.528E-7	8.528E-8	7.286E-7	22	331	SPIB,BLNK,GATA3,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,PLA2G10,CCR6,PLCG2,LY86,LILRB4,RAG1,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0008211	decreased mature B cell number	 	7.639E-10	2.201E-6	2.001E-7	1.710E-6	20	284	INPP5D,BLNK,IRF2,IKZF1,RASGRP3,GNA12,PLCG2,RAG1,RALB,TCF3,ZEB1,ARHGAP17,POU2F2,ST6GAL1,TLR9,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81
Mouse Phenotype	MP:0005022	abnormal immature B cell morphology	 	1.118E-9	3.222E-6	2.665E-7	2.277E-6	16	176	SPIB,BLNK,IKZF1,BLK,NFKBIE,PLCG2,RAG1,TCF3,TCF12,ARHGAP17,ST6GAL1,CBFA2T3,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0005016	decreased lymphocyte cell number	 	1.202E-9	3.465E-6	2.665E-7	2.277E-6	38	1014	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,CCR6,PLCG2,RAG1,RALB,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0020180	abnormal IgM level	 	1.538E-9	4.433E-6	2.992E-7	2.556E-6	18	235	SPIB,INPP5D,BLNK,FCER2,NFKBIE,CCR6,PLCG2,LY86,BANK1,RAG1,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0005153	abnormal B cell proliferation	 	1.557E-9	4.488E-6	2.992E-7	2.556E-6	16	180	SPIB,INPP5D,BLNK,IRF2,IKZF1,FCER2,PLCG2,LY86,BANK1,TCF3,ZEB1,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81
Mouse Phenotype	MP:0008215	decreased immature B cell number	 	1.935E-9	5.576E-6	3.485E-7	2.977E-6	14	133	BLNK,IKZF1,BLK,NFKBIE,PLCG2,RAG1,TCF3,TCF12,ST6GAL1,CBFA2T3,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0008213	absent immature B cells	 	2.635E-9	7.593E-6	4.466E-7	3.816E-6	7	19	BLNK,IKZF1,RAG1,TCF3,CD19,DCLRE1C,TNFRSF13C
Mouse Phenotype	MP:0002401	abnormal lymphopoiesis	 	2.927E-9	8.435E-6	4.686E-7	4.004E-6	29	641	SPIB,INPP5D,BLNK,GATA3,ETV6,IKZF1,ITPKB,BLK,KSR1,NFKBIE,ARID5B,CCR6,PLCG2,RAG1,TCF3,ZEB1,TCF12,ARHGAP17,POU2F2,ST6GAL1,TLR9,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0013664	abnormal immature B cell number	 	5.359E-9	1.544E-5	8.128E-7	6.945E-6	15	169	BLNK,IKZF1,BLK,NFKBIE,PLCG2,RAG1,TCF3,TCF12,ARHGAP17,ST6GAL1,CBFA2T3,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0008217	abnormal B cell activation	 	5.814E-9	1.676E-5	8.378E-7	7.158E-6	16	197	SPIB,INPP5D,BLNK,IRF2,IKZF1,FCER2,PLCG2,LY86,BANK1,TCF3,ZEB1,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81
Mouse Phenotype	MP:0000717	abnormal lymphocyte cell number	 	6.332E-9	1.825E-5	8.690E-7	7.425E-6	42	1277	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0002459	abnormal B cell physiology	 	1.398E-8	4.030E-5	1.741E-6	1.487E-5	28	644	SPIB,INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0008209	decreased pre-B cell number	 	1.433E-8	4.130E-5	1.741E-6	1.487E-5	12	107	INPP5D,BLNK,ETV6,IKZF1,BLK,NFKBIE,PLCG2,TCF3,TCF12,CD19,DCLRE1C,FYN
Mouse Phenotype	MP:0002490	abnormal immunoglobulin level	 	1.450E-8	4.178E-5	1.741E-6	1.487E-5	25	522	SPIB,INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,NFKBIE,PLA2G10,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0000726	absent lymphocyte	 	1.772E-8	5.107E-5	2.023E-6	1.729E-5	12	109	INPP5D,BLNK,IKZF1,ITPKB,RAG1,TCF3,ZEB1,TCF12,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0002619	abnormal lymphocyte morphology	 	1.825E-8	5.260E-5	2.023E-6	1.729E-5	43	1376	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,KSR1,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0005093	decreased B cell proliferation	 	2.181E-8	6.285E-5	2.313E-6	1.976E-5	12	111	SPIB,BLNK,IRF2,IKZF1,PLCG2,LY86,ZEB1,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81
Mouse Phenotype	MP:0002403	abnormal pre-B cell morphology	 	2.247E-8	6.476E-5	2.313E-6	1.976E-5	13	135	INPP5D,BLNK,ETV6,IKZF1,BLK,NFKBIE,PLCG2,TCF3,TCF12,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0001800	abnormal humoral immune response	 	7.171E-8	2.067E-4	6.969E-6	5.954E-5	25	566	SPIB,INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,NFKBIE,PLA2G10,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0002452	abnormal professional antigen presenting cell physiology	 	7.266E-8	2.094E-4	6.969E-6	5.954E-5	34	975	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,POU2F2,ST6GAL1,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0005460	abnormal leukopoiesis	 	7.496E-8	2.160E-4	6.969E-6	5.954E-5	29	741	SPIB,INPP5D,BLNK,GATA3,ETV6,IKZF1,ITPKB,BLK,KSR1,NFKBIE,ARID5B,CCR6,PLCG2,RAG1,TCF3,ZEB1,TCF12,ARHGAP17,POU2F2,ST6GAL1,TLR9,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0000221	decreased leukocyte cell number	 	8.243E-8	2.376E-4	7.424E-6	6.342E-5	40	1286	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,CCR6,PLCG2,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0008247	abnormal mononuclear cell morphology	 	1.244E-7	3.584E-4	1.086E-5	9.279E-5	47	1693	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,KSR1,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,ZNF106,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0020174	abnormal IgG level	 	3.426E-7	9.873E-4	2.904E-5	2.481E-4	20	408	SPIB,INPP5D,BLNK,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,NFKBIE,CCR6,LY86,BANK1,RAG1,ZEB1,POU2F2,TLR9,CD19,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0008187	absent pro-B cells	 	4.282E-7	1.234E-3	3.526E-5	3.012E-4	4	6	IKZF1,RAG1,TCF3,CD19
Mouse Phenotype	MP:0008071	absent B cells	 	4.953E-7	1.427E-3	3.965E-5	3.388E-4	9	74	INPP5D,BLNK,IKZF1,RAG1,TCF3,ZEB1,CD19,DCLRE1C,TNFRSF13C
Mouse Phenotype	MP:0000217	abnormal leukocyte cell number	 	6.374E-7	1.837E-3	4.965E-5	4.242E-4	46	1727	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,RIC8B,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0001805	decreased IgG level	 	1.359E-6	3.916E-3	1.030E-4	8.804E-4	15	257	SPIB,BLNK,IRF2,IKZF1,ITPKB,FCER2,RASGRP3,CCR6,LY86,RAG1,ZEB1,POU2F2,CD19,TNFRSF13C,CD81
Mouse Phenotype	MP:0002123	abnormal definitive hematopoiesis	 	1.423E-6	4.100E-3	1.051E-4	8.983E-4	31	951	SPIB,INPP5D,BLNK,GATA3,ETV6,IKZF1,ITPKB,BLK,KSR1,NFKBIE,ARID5B,CCR6,PLCG2,RAG1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0002494	increased IgM level	 	1.551E-6	4.469E-3	1.117E-4	9.546E-4	11	135	SPIB,INPP5D,BLNK,FCER2,NFKBIE,CCR6,LY86,BANK1,CD19,CD81,FYN
Mouse Phenotype	MP:0008186	increased pro-B cell number	 	1.784E-6	5.142E-3	1.254E-4	1.072E-3	7	45	BLNK,IKZF1,PLCG2,RAG1,CD19,DCLRE1C,TNFRSF13C
Mouse Phenotype	MP:0004976	abnormal B-1 B cell number	 	1.897E-6	5.467E-3	1.302E-4	1.112E-3	10	111	BLNK,IKZF1,CCR6,PLCG2,BANK1,ZEB1,POU2F2,TLR9,CD19,CD81
Mouse Phenotype	MP:0004940	abnormal B-1 B cell morphology	 	2.060E-6	5.937E-3	1.381E-4	1.180E-3	10	112	BLNK,IKZF1,CCR6,PLCG2,BANK1,ZEB1,POU2F2,TLR9,CD19,CD81
Mouse Phenotype	MP:0013802	abnormal IgG2 level	 	2.201E-6	6.342E-3	1.441E-4	1.231E-3	13	200	SPIB,INPP5D,BLNK,IRF2,ITPKB,FCER2,RASGRP3,LY86,BANK1,TLR9,CD19,TNFRSF13C,FYN
Mouse Phenotype	MP:0008208	decreased pro-B cell number	 	2.531E-6	7.295E-3	1.618E-4	1.382E-3	8	67	INPP5D,ETV6,IKZF1,ARID5B,RAG1,TCF3,TCF12,CD19
Mouse Phenotype	MP:0013693	abnormal hemopoiesis	 	2.583E-6	7.444E-3	1.618E-4	1.382E-3	31	978	SPIB,INPP5D,BLNK,GATA3,ETV6,IKZF1,ITPKB,BLK,KSR1,NFKBIE,ARID5B,CCR6,PLCG2,RAG1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0011182	decreased hematopoietic cell number	 	2.676E-6	7.711E-3	1.641E-4	1.402E-3	41	1522	SPIB,MYO1C,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,CCR6,PLCG2,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0008246	abnormal leukocyte morphology	 	2.983E-6	8.597E-3	1.791E-4	1.530E-3	48	1942	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,KSR1,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,ZNF106,RIC8B,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0000716	abnormal immune system cell morphology	 	4.028E-6	1.161E-2	2.369E-4	2.024E-3	48	1962	SPIB,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,KSR1,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,ZNF106,RIC8B,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0002442	abnormal leukocyte physiology	 	6.796E-6	1.958E-2	3.917E-4	3.347E-3	38	1406	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,POU2F2,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0003945	abnormal lymphocyte physiology	 	8.556E-6	2.466E-2	4.785E-4	4.089E-3	31	1036	SPIB,INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,KSR1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,POU2F2,ST3GAL2,TLR9,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0020176	abnormal IgG2a level	 	8.634E-6	2.488E-2	4.785E-4	4.089E-3	11	161	SPIB,INPP5D,IRF2,ITPKB,FCER2,RASGRP3,BANK1,TLR9,CD19,TNFRSF13C,FYN
Mouse Phenotype	MP:0008170	decreased B-1b cell number	 	8.948E-6	2.579E-2	4.866E-4	4.157E-3	4	11	BLNK,IKZF1,ZEB1,CD19
Mouse Phenotype	MP:0008212	absent mature B cells	 	1.025E-5	2.955E-2	5.473E-4	4.676E-3	7	58	INPP5D,BLNK,IKZF1,RAG1,ZEB1,CD19,TNFRSF13C
Mouse Phenotype	MP:0008070	absent T cells	 	1.081E-5	3.116E-2	5.590E-4	4.776E-3	6	39	IKZF1,ITPKB,RAG1,TCF12,DCLRE1C,FYN
Mouse Phenotype	MP:0001819	abnormal immune cell physiology	 	1.086E-5	3.131E-2	5.590E-4	4.776E-3	38	1434	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,POU2F2,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0008164	abnormal B-1a B cell morphology	 	1.151E-5	3.317E-2	5.819E-4	4.971E-3	7	59	BLNK,IKZF1,PLCG2,BANK1,ZEB1,CD19,CD81
Mouse Phenotype	MP:0011180	abnormal hematopoietic cell number	 	1.287E-5	3.708E-2	6.331E-4	5.409E-3	47	1981	SPIB,MYO1C,INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,CDKAL1,ITPKB,EFTUD2,BLK,RASGRP3,NFKBIE,ARID5B,PLA2G10,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,DDR1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,HIVEP3,RIC8B,CD19,DCLRE1C,ANKRD11,TNFRSF13C,FOXP1,CD81,PRKCZ,FYN
Mouse Phenotype	MP:0002353	abnormal inguinal lymph node morphology	 	1.296E-5	3.735E-2	6.331E-4	5.409E-3	5	24	IRF2,IKZF1,RAG1,TCF3,CD19
Mouse Phenotype	MP:0002421	abnormal cell-mediated immunity	 	1.322E-5	3.809E-2	6.349E-4	5.424E-3	38	1446	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,POU2F2,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0001545	abnormal hematopoietic system physiology	 	1.417E-5	4.083E-2	6.694E-4	5.719E-3	41	1625	SPIB,INPP5D,PELI3,BLNK,GATA3,ETV6,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,RASA3,POU2F2,NR1H3,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0002357	abnormal spleen white pulp morphology	 	1.492E-5	4.299E-2	6.934E-4	5.924E-3	16	352	SPIB,INPP5D,BLNK,IKZF1,GNA12,BANK1,RAG1,TCF3,ZEB1,ST6GAL1,ST3GAL2,CD19,DCLRE1C,TNFRSF13C,PRKCZ,FYN
Mouse Phenotype	MP:0012382	abnormal blood cell physiology	 	1.821E-5	5.248E-2	8.203E-4	7.008E-3	39	1524	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,RASA3,POU2F2,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0002420	abnormal adaptive immunity	 	1.822E-5	5.250E-2	8.203E-4	7.008E-3	38	1466	SPIB,INPP5D,PELI3,BLNK,GATA3,IRF2,IKZF1,ITPKB,PTK2B,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,POU2F2,ST6GAL1,ST3GAL2,TLR9,HVCN1,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN,PIK3R5
Mouse Phenotype	MP:0005014	increased B cell number	 	1.894E-5	5.457E-2	8.294E-4	7.086E-3	15	319	INPP5D,BLNK,IKZF1,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,TCF3,ARHGAP17,TLR9,CD19,TNFRSF13C
Mouse Phenotype	MP:0008233	abnormal pro-B cell differentiation	 	1.899E-5	5.474E-2	8.294E-4	7.086E-3	4	13	BLK,TCF3,CD19,FYN
Mouse Phenotype	MP:0011181	increased hematopoietic cell number	 	2.076E-5	5.984E-2	8.932E-4	7.631E-3	34	1247	INPP5D,BLNK,GATA3,ETV6,IRF2,IKZF1,ITPKB,EFTUD2,ARID5B,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,RALB,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,NR1H3,ST6GAL1,ST3GAL2,TLR9,RUNX2,CBFA2T3,RIC8B,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0008760	abnormal immunoglobulin heavy chain V(D)J recombination	 	2.632E-5	7.585E-2	1.116E-3	9.530E-3	4	14	IKZF1,RAG1,TCF3,DCLRE1C
Mouse Phenotype	MP:0008210	increased mature B cell number	 	3.192E-5	9.199E-2	1.333E-3	1.139E-2	11	185	BLNK,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,TCF3,TLR9,CD19,TNFRSF13C
Mouse Phenotype	MP:0005013	increased lymphocyte cell number	 	3.530E-5	1.017E-1	1.453E-3	1.242E-2	24	746	INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,ARID5B,GNA12,ATP11A,CCR6,PLCG2,BANK1,LILRB4,RAG1,TCF3,ZEB1,TCF12,ARHGAP17,ST3GAL2,TLR9,CD19,DCLRE1C,TNFRSF13C,FYN
Mouse Phenotype	MP:0002429	abnormal blood cell morphology/development	 	3.711E-5	1.070E-1	1.506E-3	1.287E-2	31	1115	SPIB,INPP5D,BLNK,GATA3,ETV6,IKZF1,ITPKB,BLK,KSR1,NFKBIE,ARID5B,CCR6,PLCG2,RAG1,TCF3,ZEB1,TCF12,RASA3,ARHGAP17,POU2F2,ST6GAL1,TLR9,RUNX2,CBFA2T3,HIVEP3,CD19,DCLRE1C,TNFRSF13C,FOXP1,CD81,FYN
Mouse Phenotype	MP:0002723	abnormal immune serum protein physiology	 	4.311E-5	1.243E-1	1.726E-3	1.474E-2	30	1069	SPIB,INPP5D,BLNK,GATA3,IRF2,IKZF1,ITPKB,KSR1,PARP1,FCER2,RASGRP3,NFKBIE,PLA2G10,GNA12,CCR6,PLCG2,LY86,BANK1,LILRB4,RAG1,TRPV1,ZEB1,POU2F2,TLR9,HIVEP3,CD19,DCLRE1C,TNFRSF13C,CD81,FYN
Mouse Phenotype	MP:0001806	decreased IgM level	 	4.414E-5	1.272E-1	1.743E-3	1.489E-2	9	127	BLNK,PLCG2,RAG1,ZEB1,POU2F2,TLR9,CD19,DCLRE1C,TNFRSF13C
Mouse Phenotype	MP:0008781	abnormal B cell apoptosis	 	4.717E-5	1.359E-1	1.837E-3	1.569E-2	7	73	SPIB,BLNK,IKZF1,NFKBIE,GNA12,PLCG2,CD19
