Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Domain	PF14694	LINES_N	Pfam	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	LINS1
Domain	SM01162	DUF1771	SMART	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	N4BP2
Domain	IPR032570	SF1-HH	InterPro	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	SF1
Domain	IPR024875	Protein_Lines	InterPro	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	LINS1
Domain	SM00463	SMR	SMART	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	N4BP2
Domain	SM01302	Raptor_N	SMART	3.589E-3	1.000E0	3.027E-2	2.070E-1	1	1	RPTOR
Domain	4.10.60.10	-	Gene3D	3.874E-3	1.000E0	3.216E-2	2.199E-1	2	26	ZCCHC11,SF1
Domain	IPR000301	Tetraspanin	InterPro	5.831E-3	1.000E0	4.103E-2	2.806E-1	2	32	TSPAN32,TSPAN5
Domain	IPR008952	Tetraspanin_EC2	InterPro	5.831E-3	1.000E0	4.103E-2	2.806E-1	2	32	TSPAN32,TSPAN5
Domain	PF00335	Tetraspannin	Pfam	6.193E-3	1.000E0	4.103E-2	2.806E-1	2	33	TSPAN32,TSPAN5
Domain	IPR018499	Tetraspanin/Peripherin	InterPro	6.193E-3	1.000E0	4.103E-2	2.806E-1	2	33	TSPAN32,TSPAN5
Domain	PS50158	ZF_CCHC	PROSITE	6.947E-3	1.000E0	4.103E-2	2.806E-1	2	35	ZCCHC11,SF1
Domain	IPR021613	Receptor_IA-2_dom	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	PTPRN2
Domain	IPR031905	Flotillin_C	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	FLOT1
Domain	IPR024943	Enhancer_polycomb	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	EPC2
Domain	PF06752	E_Pc_C	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	EPC2
Domain	IPR029840	GFI1/1B	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	GFI1
Domain	IPR000212	DNA_helicase_UvrD/REP	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	FBXO18
Domain	IPR033199	DDAH/AD	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	DDAH2
Domain	PF16192	PMT_4TMC	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	POMT1
Domain	PF11548	Receptor_IA-2	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	PTPRN2
Domain	PF02366	PMT	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	POMT1
Domain	PF15975	Flot	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	FLOT1
Domain	IPR003342	Glyco_trans_39/83	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	POMT1
Domain	IPR027705	Flotillin_fam	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	FLOT1
Domain	IPR002951	Atrophin-like	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	RERE
Domain	IPR032319	CLP1_P	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	NOL9
Domain	IPR033712	Pumilio_RNA-bd	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	PUM1
Domain	IPR002230	Cnbnoid_rcpt	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	CNR2
Domain	IPR032421	PMT_4TMC	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	POMT1
Domain	PF06807	Clp1	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	NOL9
Domain	IPR009607	Enhancer_polycomb_C	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	EPC2
Domain	IPR010655	Pre-mRNA_cleavage_Clp1	InterPro	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	NOL9
Domain	PF16575	CLP1_P	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	NOL9
Domain	PF03154	Atrophin-1	Pfam	7.140E-3	1.000E0	4.103E-2	2.806E-1	1	2	RERE
Pathway	83052	Phosphatidylinositol signaling system	BioSystems: KEGG	2.552E-4	1.064E-1	3.139E-2	2.076E-1	4	97	INPP4B,ITPK1,ITPKB,ITPR3
Pathway	1269505	MAPK1 (ERK2) activation	BioSystems: REACTOME	3.572E-4	1.490E-1	3.139E-2	2.076E-1	2	9	IL6R,IL6ST
Pathway	1469482	Th17 cell differentiation	BioSystems: KEGG	3.714E-4	1.549E-1	3.139E-2	2.076E-1	4	107	NFATC1,RORA,IL6R,IL6ST
Pathway	M8626	Members of the BCR signaling pathway	MSigDB C2 BIOCARTA (v5.1)	4.238E-4	1.767E-1	3.139E-2	2.076E-1	3	46	NFATC1,FLOT1,ITPR3
Pathway	1269504	MAPK3 (ERK1) activation	BioSystems: REACTOME	4.456E-4	1.858E-1	3.139E-2	2.076E-1	2	10	IL6R,IL6ST
Pathway	1269988	Inositol phosphate metabolism	BioSystems: REACTOME	4.517E-4	1.884E-1	3.139E-2	2.076E-1	3	47	INPP4B,ITPK1,ITPKB
Pathway	1269325	Interleukin-6 signaling	BioSystems: REACTOME	5.435E-4	2.267E-1	3.238E-2	2.141E-1	2	11	IL6R,IL6ST
Pathway	1269305	CLEC7A (Dectin-1) induces NFAT activation	BioSystems: REACTOME	7.677E-4	3.201E-1	4.002E-2	2.646E-1	2	13	NFATC1,ITPR3
Pathway	545332	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	BioSystems: BIOCYC	1.029E-3	4.292E-1	4.769E-2	3.153E-1	2	15	ITPK1,ITPKB
Pubmed	17081983	Global, in vivo, and site-specific phosphorylation dynamics in signaling networks.	Pubmed	7.377E-7	5.759E-3	7.795E-4	7.437E-3	12	1546	N4BP2,RPTOR,DCP2,BAG3,ANKRD11,RERE,PUM1,SF1,VPS13B,IL6ST,ADD3,ITPR3
Pubmed	21981268:gr	Lack of association of IL6R rs2228145 and IL6ST/gp130 rs2228044 gene polymorphisms with cardiovascular disease in patients with rheumatoid arthritis.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	16973585:gr	Structural requirements for gp80 independence of human herpesvirus 8 interleukin-6 (vIL-6) and evidence for gp80 stabilization of gp130 signaling complexes induced by vIL-6.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	20600579	Abnormal regulation of soluble and anchored IL-6 receptor in monocytes from patients with essential thrombocythemia.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	21981268	Lack of association of IL6R rs2228145 and IL6ST/gp130 rs2228044 gene polymorphisms with cardiovascular disease in patients with rheumatoid arthritis.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	25910182	Circulating levels of interleukin 6 soluble receptor and its natural antagonist, sgp130, and the risk of myocardial infarction.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	12917504:gr	Association of polymorphisms in the interleukin 6 receptor complex with obesity and hyperandrogenism.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	20348957:gr	From transcriptome analysis to therapeutic anti-CD40L treatment in the SOD1 model of amyotrophic lateral sclerosis.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	CD40LG,SOD1
Pubmed	22911828:gr	Soluble interleukin-6 receptor induces motor stereotypies and co-localizes with gp130 in regions linked to cortico-striato-thalamo-cortical circuits.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	24498998	No evidence of association between functional polymorphisms located within IL6R and IL6ST genes and Henoch-Schönlein purpura.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	22742541:gr	No evidence of association between functional polymorphisms located within IL6R and IL6ST genes and systemic sclerosis.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	22742541	No evidence of association between functional polymorphisms located within IL6R and IL6ST genes and systemic sclerosis.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	20600579:gr	Abnormal regulation of soluble and anchored IL-6 receptor in monocytes from patients with essential thrombocythemia.	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	17619842:gr	[Lipopolysaccharide-mediated regulation of interleukin-6 in cultured human detrusor smooth muscle cells].	GeneRIF	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	17619842	[Lipopolysaccharide-mediated regulation of interleukin-6 in cultured human detrusor smooth muscle cells].	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	16973585	Structural requirements for gp80 independence of human herpesvirus 8 interleukin-6 (vIL-6) and evidence for gp80 stabilization of gp130 signaling complexes induced by vIL-6.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	12917504	Association of polymorphisms in the interleukin 6 receptor complex with obesity and hyperandrogenism.	Pubmed	1.697E-6	1.325E-2	7.795E-4	7.437E-3	2	2	IL6R,IL6ST
Pubmed	12829785	Hexameric structure and assembly of the interleukin-6/IL-6 alpha-receptor/gp130 complex.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21989726	Role of the IL-6 classic- and trans-signaling pathways in corneal sterile inflammation and wound healing.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	24986424	Interleukin-6 and its receptors: a highly regulated and dynamic system.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	15895091	Signaling conformations of the tall cytokine receptor gp130 when in complex with IL-6 and IL-6 receptor.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	23428306	Components of the interleukin-6 transsignalling system are associated with the metabolic syndrome, endothelial dysfunction and arterial stiffness.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	18320358	Response of plasma IL-6 and its soluble receptors during submaximal exercise to fatigue in sedentary middle-aged men.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	11884403	Shedding of the interleukin-6 (IL-6) receptor (gp80) determines the ability of IL-6 to induce gp130 phosphorylation in human osteoblasts.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	19422646:gr	Plasma IL-6, its soluble receptors and F2-isoprostanes at rest and during exercise in chronic fatigue syndrome.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	11238858	Detection of direct binding of human herpesvirus 8-encoded interleukin-6 (vIL-6) to both gp130 and IL-6 receptor (IL-6R) and identification of amino acid residues of vIL-6 important for IL-6R-dependent and -independent signaling.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	2788034	Interleukin-6 triggers the association of its receptor with a possible signal transducer, gp130.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	11884403:gr	Shedding of the interleukin-6 (IL-6) receptor (gp80) determines the ability of IL-6 to induce gp130 phosphorylation in human osteoblasts.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	26699882	IL-6 Transsignaling in Patients with Chronic Spontaneous Urticaria.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	23199226	Circulating interleukin 6 and soluble forms of its receptors in relation to resting energy expenditure in women with anorexia nervosa.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21173340	Elevated maternal soluble Gp130 and IL-6 levels and reduced Gp130 and SOCS-3 expressions in women complicated with preeclampsia.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21282511	IL-6 trans-signaling system in intra-amniotic inflammation, preterm birth, and preterm premature rupture of the membranes.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	18320358:gr	Response of plasma IL-6 and its soluble receptors during submaximal exercise to fatigue in sedentary middle-aged men.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	12372336	Gp130 activation by soluble interleukin-6 receptor/interleukin-6 enhances osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	23428306:gr	Components of the interleukin-6 transsignalling system are associated with the metabolic syndrome, endothelial dysfunction and arterial stiffness.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	12829785:gr	Hexameric structure and assembly of the interleukin-6/IL-6 alpha-receptor/gp130 complex.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	23782174	Alterations of IL-6, IL-6R and gp130 in early and late onset severe preeclampsia.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21282511:gr	IL-6 trans-signaling system in intra-amniotic inflammation, preterm birth, and preterm premature rupture of the membranes.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	12372336:gr	Gp130 activation by soluble interleukin-6 receptor/interleukin-6 enhances osteoblastic differentiation of human bone marrow-derived mesenchymal stem cells.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21989726:gr	Role of the IL-6 classic- and trans-signaling pathways in corneal sterile inflammation and wound healing.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	19422646	Plasma IL-6, its soluble receptors and F2-isoprostanes at rest and during exercise in chronic fatigue syndrome.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	2261637	Molecular cloning and expression of an IL-6 signal transducer, gp130.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	19665805:gr	IL-6 trans-signaling and the frequency of CD4+FOXP3+ cells in women with reproductive failure.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	14557255	Direct determination of the interleukin-6 binding epitope of the interleukin-6 receptor by NMR spectroscopy.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	19665805	IL-6 trans-signaling and the frequency of CD4+FOXP3+ cells in women with reproductive failure.	Pubmed	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	21173340:gr	Elevated maternal soluble Gp130 and IL-6 levels and reduced Gp130 and SOCS-3 expressions in women complicated with preeclampsia.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	15895091:gr	Signaling conformations of the tall cytokine receptor gp130 when in complex with IL-6 and IL-6 receptor.	GeneRIF	5.081E-6	3.967E-2	8.440E-4	8.052E-3	2	3	IL6R,IL6ST
Pubmed	16189514	Towards a proteome-scale map of the human protein-protein interaction network.	Pubmed	5.722E-6	4.467E-2	9.307E-4	8.879E-3	11	1563	DDAH2,TRIM2,BAG3,MAD1L1,RORA,TRIM39,FHIT,ZBTB7B,SF1,ITPK1,ITPKB
Pubmed	25201988	Common genetic variants associated with cognitive performance identified using the proxy-phenotype method.	Pubmed	7.551E-6	5.895E-2	1.203E-3	1.148E-2	4	94	ZFAT,FBXL17,RERE,CSGALNACT1
Pubmed	27809289	Pretransplant Levels of CRP and Interleukin-6 Family Cytokines; Effects on Outcome after Allogeneic Stem Cell Transplantation.	Pubmed	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	IL6R,IL6ST
Pubmed	17652155:gr	Inflammation may modulate IL-6 and C-reactive protein gene expression in the adipose tissue: the role of IL-6 cell membrane receptor.	GeneRIF	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	IL6R,IL6ST
Pubmed	22984080:gr	Receptor cross-talk spatially restricts p-ERK during TLR4 stimulation of autoreactive B cells.	GeneRIF	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	CD40LG,IL6R
Pubmed	17652155	Inflammation may modulate IL-6 and C-reactive protein gene expression in the adipose tissue: the role of IL-6 cell membrane receptor.	Pubmed	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	IL6R,IL6ST
Pubmed	12472176	Effect of IL-18 on the release of IL-6 and its soluble receptors: sIL-6Ralpha and sgp130 by human neutrophils.	Pubmed	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	IL6R,IL6ST
Pubmed	12472176:gr	Effect of IL-18 on the release of IL-6 and its soluble receptors: sIL-6Ralpha and sgp130 by human neutrophils.	GeneRIF	1.015E-5	7.927E-2	1.441E-3	1.375E-2	2	4	IL6R,IL6ST
Pubmed	23049088	A genome-wide association study provides evidence for association of chromosome 8p23 (MYP10) and 10q21.1 (MYP15) with high myopia in the French Population.	Pubmed	1.145E-5	8.938E-2	1.596E-3	1.523E-2	3	33	PTPRN2,RPTOR,FHIT
Pubmed	10982829	The coiled-coil domain of Stat3 is essential for its SH2 domain-mediated receptor binding and subsequent activation induced by epidermal growth factor and interleukin-6.	Pubmed	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	IL6R,IL6ST
Pubmed	19815536:gr	The Mycobacterium bovis bacille Calmette-Guerin phagosome proteome.	GeneRIF	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	ATP6V1H,FLOT1
Pubmed	19815536	The Mycobacterium bovis bacille Calmette-Guerin phagosome proteome.	Pubmed	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	ATP6V1H,FLOT1
Pubmed	21252941	BAG3 mediates chaperone-based aggresome-targeting and selective autophagy of misfolded proteins.	Pubmed	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	BAG3,SOD1
Pubmed	22984080	Receptor cross-talk spatially restricts p-ERK during TLR4 stimulation of autoreactive B cells.	Pubmed	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	CD40LG,IL6R
Pubmed	24802752	The amino acid exchange R28E in ciliary neurotrophic factor (CNTF) abrogates interleukin-6 receptor-dependent but retains CNTF receptor-dependent signaling via glycoprotein 130 (gp130)/leukemia inhibitory factor receptor (LIFR).	Pubmed	1.691E-5	1.320E-1	2.129E-3	2.031E-2	2	5	IL6R,IL6ST
Pubmed	22952603	Genome-wide association study of d-amphetamine response in healthy volunteers identifies putative associations, including cadherin 13 (CDH13).	Pubmed	1.762E-5	1.375E-1	2.183E-3	2.083E-2	3	38	PTPRN2,FBXL17,FHIT
Pubmed	21516116	Next-generation sequencing to generate interactome datasets.	Pubmed	1.857E-5	1.450E-1	2.266E-3	2.161E-2	9	1145	TRIM2,BAG3,MAD1L1,NKG7,TRIM39,FAM118A,PARVG,ZBTB7B,ITPKB
Pubmed	17519976:gr	Interleukin-6 stimulates circulating blood-derived endothelial progenitor cell angiogenesis in vitro.	GeneRIF	2.534E-5	1.978E-1	2.907E-3	2.773E-2	2	6	IL6R,IL6ST
Pubmed	18775332	Structural organization of a full-length gp130/LIF-R cytokine receptor transmembrane complex.	Pubmed	2.534E-5	1.978E-1	2.907E-3	2.773E-2	2	6	IL6R,IL6ST
Pubmed	10777583	SOCS3 exerts its inhibitory function on interleukin-6 signal transduction through the SHP2 recruitment site of gp130.	Pubmed	2.534E-5	1.978E-1	2.907E-3	2.773E-2	2	6	IL6R,IL6ST
Pubmed	17519976	Interleukin-6 stimulates circulating blood-derived endothelial progenitor cell angiogenesis in vitro.	Pubmed	2.534E-5	1.978E-1	2.907E-3	2.773E-2	2	6	IL6R,IL6ST
Pubmed	12643274	Signaling of human ciliary neurotrophic factor (CNTF) revisited. The interleukin-6 receptor can serve as an alpha-receptor for CTNF.	Pubmed	3.545E-5	2.768E-1	2.907E-3	2.773E-2	2	7	IL6R,IL6ST
Pubmed	20463177:gr	Multistudy fine mapping of chromosome 2q identifies XRCC5 as a chronic obstructive pulmonary disease susceptibility gene.	GeneRIF	4.723E-5	3.687E-1	2.907E-3	2.773E-2	2	8	PECR,TMEM169
Pubmed	20463177	Multistudy fine mapping of chromosome 2q identifies XRCC5 as a chronic obstructive pulmonary disease susceptibility gene.	Pubmed	4.723E-5	3.687E-1	2.907E-3	2.773E-2	2	8	PECR,TMEM169
Pubmed	16710414	The DNA sequence and biological annotation of human chromosome 1.	Pubmed	6.215E-5	4.852E-1	2.907E-3	2.773E-2	8	1033	ZCCHC11,RERE,NOL9,SKI,PUM1,ZBTB7B,IL6R,ITPKB
Pubmed	19322201	Ubiquitin-mediated proteolysis of HuR by heat shock.	Pubmed	6.281E-5	4.904E-1	2.907E-3	2.773E-2	10	1672	LINS1,LIMK1,ZCCHC11,TRIM2,DCP2,CD47,RERE,PUM1,INPP4B,ITPKB
Pubmed	19124510:gr	Insulin-like growth factor-1- and interleukin-6-related gene variation and risk of multiple myeloma.	GeneRIF	7.577E-5	5.915E-1	2.907E-3	2.773E-2	2	10	IL6R,IL6ST
Pubmed	19124510	Insulin-like growth factor-1- and interleukin-6-related gene variation and risk of multiple myeloma.	Pubmed	7.577E-5	5.915E-1	2.907E-3	2.773E-2	2	10	IL6R,IL6ST
Pubmed	17846126:gr	Identification of novel candidate genes for type 2 diabetes from a genome-wide association scan in the Old Order Amish: evidence for replication from diabetes-related quantitative traits and from independent populations.	GeneRIF	7.577E-5	5.915E-1	2.907E-3	2.773E-2	2	10	FHIT,INPP4B
Pubmed	17846126	Identification of novel candidate genes for type 2 diabetes from a genome-wide association scan in the Old Order Amish: evidence for replication from diabetes-related quantitative traits and from independent populations.	Pubmed	7.577E-5	5.915E-1	2.907E-3	2.773E-2	2	10	FHIT,INPP4B
Pubmed	19851445:gr	High-density SNP screening of the major histocompatibility complex in systemic lupus erythematosus demonstrates strong evidence for independent susceptibility regions.	GeneRIF	8.824E-5	6.889E-1	2.907E-3	2.773E-2	4	176	DDAH2,TRIM39,FLOT1,ITPR3
Pubmed	19851445	High-density SNP screening of the major histocompatibility complex in systemic lupus erythematosus demonstrates strong evidence for independent susceptibility regions.	Pubmed	8.824E-5	6.889E-1	2.907E-3	2.773E-2	4	176	DDAH2,TRIM39,FLOT1,ITPR3
Pubmed	20237496	New genetic associations detected in a host response study to hepatitis B vaccine.	Pubmed	1.052E-4	8.214E-1	2.907E-3	2.773E-2	7	825	GIMAP8,NFATC1,UMODL1,CD226,IL6R,IL6ST,SOD1
Pubmed	20237496:gr	New genetic associations detected in a host response study to hepatitis B vaccine.	GeneRIF	1.060E-4	8.276E-1	2.907E-3	2.773E-2	7	826	GIMAP8,NFATC1,UMODL1,CD226,IL6R,IL6ST,SOD1
Pubmed	18172165	Degradation of histone mRNA requires oligouridylation followed by decapping and simultaneous degradation of the mRNA both 5' to 3' and 3' to 5'.	Pubmed	1.310E-4	1.000E0	2.907E-3	2.773E-2	2	13	ZCCHC11,DCP2
Pubmed	16713569	A protein-protein interaction network for human inherited ataxias and disorders of Purkinje cell degeneration.	Pubmed	1.500E-4	1.000E0	2.907E-3	2.773E-2	6	608	PTPRN2,MAD1L1,RORA,RERE,PUM1,GFI1
Pubmed	8125298	Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.	Pubmed	1.649E-4	1.000E0	2.907E-3	2.773E-2	10	1881	CNIH4,RBMS1,BAG3,ZDHHC7,PUM1,PARVG,FLOT1,IL6R,VPS13B,ADD3
Pubmed	19730683	The variant rs1867277 in FOXE1 gene confers thyroid cancer susceptibility through the recruitment of USF1/USF2 transcription factors.	Pubmed	3.094E-4	1.000E0	2.907E-3	2.773E-2	3	99	CSGALNACT1,IL6ST,ITPR3
Pubmed	19730683:gr	The variant rs1867277 in FOXE1 gene confers thyroid cancer susceptibility through the recruitment of USF1/USF2 transcription factors.	GeneRIF	3.094E-4	1.000E0	2.907E-3	2.773E-2	3	99	CSGALNACT1,IL6ST,ITPR3
Pubmed	21300955	Meta-analysis of genome-wide association studies in >80 000 subjects identifies multiple loci for C-reactive protein levels.	Pubmed	3.503E-4	1.000E0	2.907E-3	2.773E-2	2	21	RORA,IL6R
Pubmed	24407287	Promyelocytic leukemia protein interacts with the apoptosis-associated speck-like protein to limit inflammasome activation.	Pubmed	4.213E-4	1.000E0	2.907E-3	2.773E-2	2	23	IL6ST,INPP4B
Pubmed	18854154	Global analysis of host-pathogen interactions that regulate early-stage HIV-1 replication.	Pubmed	5.380E-4	1.000E0	2.907E-3	2.773E-2	4	283	MAN1A1,UMODL1,PTPRN2,DCP2
Pubmed	17897319	Integral and associated lysosomal membrane proteins.	Pubmed	6.260E-4	1.000E0	2.907E-3	2.773E-2	3	126	ATP6V1H,RPTOR,FLOT1
Pubmed	15857508	Proliferative activity of extracellular HIV-1 Tat protein in human epithelial cells: expression profile of pathogenetically relevant genes.	Pubmed	7.201E-4	1.000E0	2.907E-3	2.773E-2	2	30	IL6R,IL6ST
Pubmed	24292274	A genome-wide association study identifies multiple susceptibility loci for chronic lymphocytic leukemia.	Pubmed	7.691E-4	1.000E0	2.907E-3	2.773E-2	2	31	C11orf21,TSPAN32
Pubmed	25609649	Proteomic analyses reveal distinct chromatin-associated and soluble transcription factor complexes.	Pubmed	8.759E-4	1.000E0	2.907E-3	2.773E-2	6	849	EPC2,NFATC1,MAD1L1,NOL9,SKI,PUM1
Pubmed	19851296:gr	Assessment of a polymorphism of SDK1 with hypertension in Japanese Individuals.	GeneRIF	8.851E-4	1.000E0	2.907E-3	2.773E-2	3	142	PTPRN2,RGS12,ITPK1
Pubmed	19851296	Assessment of a polymorphism of SDK1 with hypertension in Japanese Individuals.	Pubmed	8.851E-4	1.000E0	2.907E-3	2.773E-2	3	142	PTPRN2,RGS12,ITPK1
Pubmed	20198315:gr	Association of genetic variants with hemorrhagic stroke in Japanese individuals.	GeneRIF	9.032E-4	1.000E0	2.907E-3	2.773E-2	3	143	PTPRN2,RGS12,ITPK1
Pubmed	20198315	Association of genetic variants with hemorrhagic stroke in Japanese individuals.	Pubmed	9.032E-4	1.000E0	2.907E-3	2.773E-2	3	143	PTPRN2,RGS12,ITPK1
Pubmed	24665060	Genome-wide association study of smoking behaviours among Bangladeshi adults.	Pubmed	9.256E-4	1.000E0	2.907E-3	2.773E-2	2	34	ZFAT,VPS13B
Pubmed	19724895:gr	Association of gene polymorphisms with chronic kidney disease in Japanese individuals.	GeneRIF	1.217E-3	1.000E0	2.907E-3	2.773E-2	2	39	PTPRN2,ITPK1
